time_sec,time_nsec,seq,lon,lat,alt,qx,qy,qz,qw
1777016991,214458396,11340,121.29761897266665,31.534086884500002,3.8825,0.0,0.0,0.0,1.0
1777016991,264431642,11341,121.29761897266665,31.534086884500002,3.8825,0.0,0.0,0.0,1.0
1777016991,314426443,11342,121.29761897266665,31.534086884500002,3.8825,0.0,0.0,0.0,1.0
1777016991,364425343,11343,121.29761897266665,31.534086884500002,3.8825,0.0,0.0,0.0,1.0
1777016991,414474606,11344,121.29761780016666,31.534087388666663,3.8075,0.0,0.0,0.0,1.0
1777016991,464622392,11345,121.29761661250001,31.534088158166664,3.8104,0.0,0.0,0.0,1.0
1777016991,514437853,11346,121.29761641983332,31.53408830883333,3.8217,0.0,0.0,0.0,1.0
1777016991,564437239,11347,121.29761618616666,31.5340884815,3.8124,0.0,0.0,0.0,1.0
1777016991,614456568,11348,121.29761593033332,31.534088635499998,3.8176,0.0,0.0,0.0,1.0
1777016991,664442629,11349,121.29761568983334,31.5340888295,3.8081,0.0,0.0,0.0,1.0
1777016991,714456316,11350,121.29761546083334,31.534088992333334,3.8168,0.0,0.0,0.0,1.0
1777016991,764570910,11351,121.29761522266666,31.53408915,3.8211,0.0,0.0,0.0,1.0
1777016991,814479619,11352,121.297614983,31.534089354000002,3.8104,0.0,0.0,0.0,1.0
1777016991,864435032,11353,121.2976146955,31.534089572333333,3.8077,0.0,0.0,0.0,1.0
1777016991,914448967,11354,121.29761449083335,31.53408974283333,3.8201,0.0,0.0,0.0,1.0
1777016991,964435502,11355,121.2976142345,31.53408989333333,3.8137,0.0,0.0,0.0,1.0
1777016992,14416902,11356,121.2976142345,31.53408989333333,3.8137,0.0,0.0,0.0,1.0
1777016992,64417752,11357,121.2976142345,31.53408989333333,3.8137,0.0,0.0,0.0,1.0
1777016992,114422763,11358,121.2976142345,31.53408989333333,3.8137,0.0,0.0,0.0,1.0
1777016992,164417461,11359,121.2976142345,31.53408989333333,3.8137,0.0,0.0,0.0,1.0
1777016992,214461921,11360,121.29761401183332,31.534090064833336,3.8165,0.0,0.0,0.0,1.0
1777016992,264430205,11361,121.29761401183332,31.534090064833336,3.8165,0.0,0.0,0.0,1.0
1777016992,314445592,11362,121.29761401183332,31.534090064833336,3.8165,0.0,0.0,0.0,1.0
1777016992,364590626,11363,121.29761401183332,31.534090064833336,3.8165,0.0,0.0,0.0,1.0
1777016992,414476676,11364,121.29761337233334,31.534090603833338,3.833,0.0,0.0,0.0,1.0
1777016992,464444653,11365,121.29761228533334,31.534091596999996,3.827,0.0,0.0,0.0,1.0
1777016992,514602633,11366,121.29761207866667,31.534091778999997,3.8335,0.0,0.0,0.0,1.0
1777016992,564448475,11367,121.29761186783335,31.534091962833333,3.8352,0.0,0.0,0.0,1.0
1777016992,614474988,11368,121.29761162116665,31.534092160166665,3.8357,0.0,0.0,0.0,1.0
1777016992,664438722,11369,121.29761146166666,31.53409232283333,3.835,0.0,0.0,0.0,1.0
1777016992,714462770,11370,121.29761126483332,31.534092520333335,3.8328,0.0,0.0,0.0,1.0
1777016992,764437281,11371,121.29761103733333,31.534092694666665,3.8432,0.0,0.0,0.0,1.0
1777016992,814466752,11372,121.2976108655,31.534092905333335,3.8368,0.0,0.0,0.0,1.0
1777016992,864433199,11373,121.2976106455,31.534093058666667,3.8423,0.0,0.0,0.0,1.0
1777016992,914450818,11374,121.29761042716667,31.534093224333333,3.838,0.0,0.0,0.0,1.0
1777016992,964435298,11375,121.29761020416666,31.534093394333333,3.8423,0.0,0.0,0.0,1.0
1777016993,14435075,11376,121.29761020416666,31.534093394333333,3.8423,0.0,0.0,0.0,1.0
1777016993,64466203,11377,121.29761020416666,31.534093394333333,3.8423,0.0,0.0,0.0,1.0
1777016993,114422996,11378,121.29761020416666,31.534093394333333,3.8423,0.0,0.0,0.0,1.0
1777016993,164447132,11379,121.29761020416666,31.534093394333333,3.8423,0.0,0.0,0.0,1.0
1777016993,214464020,11380,121.29760999466667,31.53409357283333,3.8483,0.0,0.0,0.0,1.0
1777016993,264431151,11381,121.29760999466667,31.53409357283333,3.8483,0.0,0.0,0.0,1.0
1777016993,314434355,11382,121.29760999466667,31.53409357283333,3.8483,0.0,0.0,0.0,1.0
1777016993,364441252,11383,121.29760999466667,31.53409357283333,3.8483,0.0,0.0,0.0,1.0
1777016993,414487292,11384,121.29760933433333,31.534093629999997,3.8718,0.0,0.0,0.0,1.0
1777016993,464444190,11385,121.29760843366667,31.534094610000004,3.86,0.0,0.0,0.0,1.0
1777016993,514436465,11386,121.29760828233333,31.534094815000003,3.8535,0.0,0.0,0.0,1.0
1777016993,564434966,11387,121.29760812349998,31.534094965500003,3.86,0.0,0.0,0.0,1.0
1777016993,614449403,11388,121.29760795633335,31.5340951535,3.8564,0.0,0.0,0.0,1.0
1777016993,664454991,11389,121.29760787216668,31.534095316166667,3.8654,0.0,0.0,0.0,1.0
1777016993,714478872,11390,121.29760771633333,31.53409548333333,3.8573,0.0,0.0,0.0,1.0
1777016993,764434672,11391,121.29760758216668,31.534095631333336,3.8632,0.0,0.0,0.0,1.0
1777016993,814454926,11392,121.29760744333335,31.534095769,3.8618,0.0,0.0,0.0,1.0
1777016993,864448725,11393,121.29760731116667,31.534095904,3.8666,0.0,0.0,0.0,1.0
1777016993,914444469,11394,121.29760721633332,31.534096028666667,3.882,0.0,0.0,0.0,1.0
1777016993,964629515,11395,121.29760700816665,31.53409622533333,3.8763,0.0,0.0,0.0,1.0
1777016994,14421179,11396,121.29760700816665,31.53409622533333,3.8763,0.0,0.0,0.0,1.0
1777016994,64418032,11397,121.29760700816665,31.53409622533333,3.8763,0.0,0.0,0.0,1.0
1777016994,114419166,11398,121.29760700816665,31.53409622533333,3.8763,0.0,0.0,0.0,1.0
1777016994,164416053,11399,121.29760700816665,31.53409622533333,3.8763,0.0,0.0,0.0,1.0
1777016994,214470658,11400,121.297606866,31.534096330000004,3.8754,0.0,0.0,0.0,1.0
1777016994,264447860,11401,121.297606866,31.534096330000004,3.8754,0.0,0.0,0.0,1.0
1777016994,314439631,11402,121.297606866,31.534096330000004,3.8754,0.0,0.0,0.0,1.0
1777016994,364406230,11403,121.297606866,31.534096330000004,3.8754,0.0,0.0,0.0,1.0
1777016994,414474135,11404,121.29760664166666,31.5340963165,3.9019,0.0,0.0,0.0,1.0
1777016994,464464536,11405,121.29760599799998,31.534097166166664,3.889,0.0,0.0,0.0,1.0
1777016994,514447038,11406,121.29760588366668,31.53409733183333,3.891,0.0,0.0,0.0,1.0
1777016994,564392409,11407,121.29760577016665,31.53409752183334,3.8826,0.0,0.0,0.0,1.0
1777016994,614447918,11408,121.29760565149999,31.534097652333337,3.8926,0.0,0.0,0.0,1.0
1777016994,664454378,11409,121.297605543,31.534097790166665,3.8906,0.0,0.0,0.0,1.0
1777016994,714447699,11410,121.29760544316666,31.53409796183333,3.8777,0.0,0.0,0.0,1.0
1777016994,764436310,11411,121.29760535933335,31.534098093833336,3.8796,0.0,0.0,0.0,1.0
1777016994,814447328,11412,121.29760526549998,31.534098227333335,3.8924,0.0,0.0,0.0,1.0
1777016994,864457752,11413,121.29760514,31.534098362500004,3.8868,0.0,0.0,0.0,1.0
1777016994,914473653,11414,121.29760501433333,31.534098479,3.8928,0.0,0.0,0.0,1.0
1777016994,964438445,11415,121.29760491066666,31.534098576666665,3.9042,0.0,0.0,0.0,1.0
1777016995,14423355,11416,121.29760491066666,31.534098576666665,3.9042,0.0,0.0,0.0,1.0
1777016995,64446002,11417,121.29760491066666,31.534098576666665,3.9042,0.0,0.0,0.0,1.0
1777016995,114429169,11418,121.29760491066666,31.534098576666665,3.9042,0.0,0.0,0.0,1.0
1777016995,164417353,11419,121.29760491066666,31.534098576666665,3.9042,0.0,0.0,0.0,1.0
1777016995,214448616,11420,121.29760481583335,31.534098698833336,3.9043,0.0,0.0,0.0,1.0
1777016995,264424681,11421,121.29760481583335,31.534098698833336,3.9043,0.0,0.0,0.0,1.0
1777016995,314434511,11422,121.29760481583335,31.534098698833336,3.9043,0.0,0.0,0.0,1.0
1777016995,364424567,11423,121.29760481583335,31.534098698833336,3.9043,0.0,0.0,0.0,1.0
1777016995,414447725,11424,121.2976042925,31.53409851283333,3.8984,0.0,0.0,0.0,1.0
1777016995,464457425,11425,121.29760365616667,31.53409938666667,3.8981,0.0,0.0,0.0,1.0
1777016995,514450171,11426,121.297603535,31.53409955366667,3.8968,0.0,0.0,0.0,1.0
1777016995,564433292,11427,121.29760340516665,31.534099724666664,3.8884,0.0,0.0,0.0,1.0
1777016995,614457486,11428,121.29760332216668,31.534099852,3.8934,0.0,0.0,0.0,1.0
1777016995,664434963,11429,121.29760320216668,31.534099992666665,3.8887,0.0,0.0,0.0,1.0
1777016995,714448674,11430,121.29760307366665,31.534100151166665,3.8834,0.0,0.0,0.0,1.0
1777016995,764448870,11431,121.29760300016666,31.5341003035,3.8813,0.0,0.0,0.0,1.0
1777016995,814469252,11432,121.29760285899998,31.53410045666667,3.8785,0.0,0.0,0.0,1.0
1777016995,864435482,11433,121.29760279483335,31.534100610833335,3.8852,0.0,0.0,0.0,1.0
1777016995,914478302,11434,121.29760264099998,31.5341007895,3.8873,0.0,0.0,0.0,1.0
1777016995,964447977,11435,121.29760255699999,31.534100943666665,3.902,0.0,0.0,0.0,1.0
1777016996,14430950,11436,121.29760255699999,31.534100943666665,3.902,0.0,0.0,0.0,1.0
1777016996,64418541,11437,121.29760255699999,31.534100943666665,3.902,0.0,0.0,0.0,1.0
1777016996,114494040,11438,121.29760255699999,31.534100943666665,3.902,0.0,0.0,0.0,1.0
1777016996,164427104,11439,121.29760255699999,31.534100943666665,3.902,0.0,0.0,0.0,1.0
1777016996,214459801,11440,121.29760239950001,31.534101143166662,3.8938,0.0,0.0,0.0,1.0
1777016996,264491395,11441,121.29760239950001,31.534101143166662,3.8938,0.0,0.0,0.0,1.0
1777016996,314414296,11442,121.29760239950001,31.534101143166662,3.8938,0.0,0.0,0.0,1.0
1777016996,364431280,11443,121.29760239950001,31.534101143166662,3.8938,0.0,0.0,0.0,1.0
1777016996,414457051,11444,121.29760165766666,31.53410209033333,3.9156,0.0,0.0,0.0,1.0
1777016996,464438754,11445,121.29760116966666,31.53410289183333,3.9149,0.0,0.0,0.0,1.0
1777016996,514460681,11446,121.29760106966665,31.534103017666666,3.9162,0.0,0.0,0.0,1.0
1777016996,564481640,11447,121.29760098050001,31.534103166500003,3.9166,0.0,0.0,0.0,1.0
1777016996,614487264,11448,121.2976009005,31.534103335,3.9163,0.0,0.0,0.0,1.0
1777016996,664434552,11449,121.29760076966667,31.534103484333333,3.911,0.0,0.0,0.0,1.0
1777016996,714454069,11450,121.29760066149998,31.53410364633333,3.9074,0.0,0.0,0.0,1.0
1777016996,764443895,11451,121.29760049616668,31.534103826166664,3.9131,0.0,0.0,0.0,1.0
1777016996,814447812,11452,121.29760037250001,31.53410399183333,3.9113,0.0,0.0,0.0,1.0
1777016996,864433004,11453,121.2976002425,31.534104180999996,3.9087,0.0,0.0,0.0,1.0
1777016996,914518588,11454,121.29760007866668,31.534104341666662,3.9154,0.0,0.0,0.0,1.0
1777016996,964457226,11455,121.297599888,31.5341045265,3.9051,0.0,0.0,0.0,1.0
1777016997,14451540,11456,121.297599888,31.5341045265,3.9051,0.0,0.0,0.0,1.0
1777016997,64461135,11457,121.297599888,31.5341045265,3.9051,0.0,0.0,0.0,1.0
1777016997,114438736,11458,121.297599888,31.5341045265,3.9051,0.0,0.0,0.0,1.0
1777016997,164419110,11459,121.297599888,31.5341045265,3.9051,0.0,0.0,0.0,1.0
1777016997,214491423,11460,121.2975997595,31.534104736333333,3.9119,0.0,0.0,0.0,1.0
1777016997,264444170,11461,121.2975997595,31.534104736333333,3.9119,0.0,0.0,0.0,1.0
1777016997,314457957,11462,121.2975997595,31.534104736333333,3.9119,0.0,0.0,0.0,1.0
1777016997,364455046,11463,121.2975997595,31.534104736333333,3.9119,0.0,0.0,0.0,1.0
1777016997,414577381,11464,121.29759874266668,31.5341061605,3.784,0.0,0.0,0.0,1.0
1777016997,464484513,11465,121.29759834350001,31.53410699233333,3.7807,0.0,0.0,0.0,1.0
1777016997,514482242,11466,121.29759828683333,31.534107141666663,3.7943,0.0,0.0,0.0,1.0
1777016997,564446852,11467,121.29759818916666,31.53410733733333,3.7878,0.0,0.0,0.0,1.0
1777016997,614552612,11468,121.29759809916668,31.53410755166666,3.7938,0.0,0.0,0.0,1.0
1777016997,664465420,11469,121.29759794766666,31.534107747999997,3.7922,0.0,0.0,0.0,1.0
1777016997,714478797,11470,121.29759780616665,31.534107945333336,3.792,0.0,0.0,0.0,1.0
1777016997,764459678,11471,121.29759772466666,31.534108123499998,3.8,0.0,0.0,0.0,1.0
1777016997,814466918,11472,121.29759752833334,31.53410836283333,3.7897,0.0,0.0,0.0,1.0
1777016997,864440094,11473,121.29759739349998,31.534108579833333,3.797,0.0,0.0,0.0,1.0
1777016997,914456409,11474,121.29759719283332,31.534108777666667,3.7799,0.0,0.0,0.0,1.0
1777016997,964521327,11475,121.29759708166667,31.53410897666667,3.7781,0.0,0.0,0.0,1.0
1777016998,14429770,11476,121.29759708166667,31.53410897666667,3.7781,0.0,0.0,0.0,1.0
1777016998,64420191,11477,121.29759708166667,31.53410897666667,3.7781,0.0,0.0,0.0,1.0
1777016998,114422052,11478,121.29759708166667,31.53410897666667,3.7781,0.0,0.0,0.0,1.0
1777016998,164418019,11479,121.29759708166667,31.53410897666667,3.7781,0.0,0.0,0.0,1.0
1777016998,214482643,11480,121.29759698499998,31.534109216499996,3.7791,0.0,0.0,0.0,1.0
1777016998,264451380,11481,121.29759698499998,31.534109216499996,3.7791,0.0,0.0,0.0,1.0
1777016998,314441483,11482,121.29759698499998,31.534109216499996,3.7791,0.0,0.0,0.0,1.0
1777016998,364445961,11483,121.29759698499998,31.534109216499996,3.7791,0.0,0.0,0.0,1.0
1777016998,414467789,11484,121.29759665716668,31.534110312666666,3.4872,0.0,0.0,0.0,1.0
1777016998,464458654,11485,121.29759617650001,31.534111484833335,3.4994,0.0,0.0,0.0,1.0
1777016998,520580166,11486,121.29759609700001,31.53411171833333,3.4981,0.0,0.0,0.0,1.0
1777016998,564437591,11487,121.29759597416665,31.534111938333332,3.503,0.0,0.0,0.0,1.0
1777016998,614463419,11488,121.29759587633335,31.534112141166663,3.5053,0.0,0.0,0.0,1.0
1777016998,664595403,11489,121.29759578449999,31.53411235033333,3.4987,0.0,0.0,0.0,1.0
1777016998,714466946,11490,121.29759563333333,31.53411255216667,3.5071,0.0,0.0,0.0,1.0
1777016998,764436527,11491,121.29759553849999,31.534112786166663,3.5011,0.0,0.0,0.0,1.0
1777016998,814444629,11492,121.29759540833332,31.534113022499998,3.4925,0.0,0.0,0.0,1.0
1777016998,864478816,11493,121.2975952335,31.534113265833337,3.4957,0.0,0.0,0.0,1.0
1777016998,914523474,11494,121.29759508683334,31.534113489333336,3.491,0.0,0.0,0.0,1.0
1777016998,964452669,11495,121.29759494383333,31.53411372933333,3.4957,0.0,0.0,0.0,1.0
1777016999,14462167,11496,121.29759494383333,31.53411372933333,3.4957,0.0,0.0,0.0,1.0
1777016999,64448355,11497,121.29759494383333,31.53411372933333,3.4957,0.0,0.0,0.0,1.0
1777016999,114517684,11498,121.29759494383333,31.53411372933333,3.4957,0.0,0.0,0.0,1.0
1777016999,164418752,11499,121.29759494383333,31.53411372933333,3.4957,0.0,0.0,0.0,1.0
1777016999,214505446,11500,121.29759478133334,31.53411397933333,3.4867,0.0,0.0,0.0,1.0
1777016999,264444272,11501,121.29759478133334,31.53411397933333,3.4867,0.0,0.0,0.0,1.0
1777016999,314458309,11502,121.29759478133334,31.53411397933333,3.4867,0.0,0.0,0.0,1.0
1777016999,364426546,11503,121.29759478133334,31.53411397933333,3.4867,0.0,0.0,0.0,1.0
1777016999,414460644,11504,121.29759424133333,31.534114984666665,3.3719,0.0,0.0,0.0,1.0
1777016999,464445492,11505,121.297593536,31.534116318833338,3.3794,0.0,0.0,0.0,1.0
1777016999,514473340,11506,121.2975933855,31.534116499999996,3.3806,0.0,0.0,0.0,1.0
1777016999,564581135,11507,121.29759324533333,31.534116680333334,3.3883,0.0,0.0,0.0,1.0
1777016999,614472929,11508,121.29759311699999,31.534116853500002,3.3867,0.0,0.0,0.0,1.0
1777016999,664452950,11509,121.2975930265,31.534117061666667,3.3812,0.0,0.0,0.0,1.0
1777016999,714475139,11510,121.29759288116665,31.534117216333335,3.378,0.0,0.0,0.0,1.0
1777016999,764435371,11511,121.29759275733335,31.534117403666663,3.3861,0.0,0.0,0.0,1.0
1777016999,814464043,11512,121.29759261616667,31.53411756283333,3.3902,0.0,0.0,0.0,1.0
1777016999,864439017,11513,121.29759244099999,31.534117767333335,3.3938,0.0,0.0,0.0,1.0
1777016999,914470713,11514,121.29759229150001,31.534117992666665,3.3903,0.0,0.0,0.0,1.0
1777016999,964456838,11515,121.297592122,31.534118215666663,3.3837,0.0,0.0,0.0,1.0
1777017000,14454255,11516,121.297592122,31.534118215666663,3.3837,0.0,0.0,0.0,1.0
1777017000,64450683,11517,121.297592122,31.534118215666663,3.3837,0.0,0.0,0.0,1.0
1777017000,114423875,11518,121.297592122,31.534118215666663,3.3837,0.0,0.0,0.0,1.0
1777017000,164462378,11519,121.297592122,31.534118215666663,3.3837,0.0,0.0,0.0,1.0
1777017000,214466069,11520,121.29759190983334,31.53411845133333,3.3818,0.0,0.0,0.0,1.0
1777017000,264425409,11521,121.29759190983334,31.53411845133333,3.3818,0.0,0.0,0.0,1.0
1777017000,314443887,11522,121.29759190983334,31.53411845133333,3.3818,0.0,0.0,0.0,1.0
1777017000,364549519,11523,121.29759190983334,31.53411845133333,3.3818,0.0,0.0,0.0,1.0
1777017000,414475940,11524,121.2975923635,31.534118818333333,3.4867,0.0,0.0,0.0,1.0
1777017000,464441810,11525,121.29759154033333,31.534120217833333,3.4793,0.0,0.0,0.0,1.0
1777017000,514467350,11526,121.29759143000001,31.534120452333333,3.4766,0.0,0.0,0.0,1.0
1777017000,564437770,11527,121.29759131183333,31.534120652166667,3.4791,0.0,0.0,0.0,1.0
1777017000,614489854,11528,121.29759121033334,31.534120814666668,3.4847,0.0,0.0,0.0,1.0
1777017000,664436142,11529,121.29759109749999,31.534120999,3.4852,0.0,0.0,0.0,1.0
1777017000,714456331,11530,121.2975909565,31.53412122483333,3.4746,0.0,0.0,0.0,1.0
1777017000,764458401,11531,121.29759081266666,31.534121421000002,3.4755,0.0,0.0,0.0,1.0
1777017000,814460982,11532,121.29759072316668,31.534121605666662,3.4851,0.0,0.0,0.0,1.0
1777017000,864434625,11533,121.29759060916668,31.534121817333336,3.4851,0.0,0.0,0.0,1.0
1777017000,914447170,11534,121.29759049133332,31.534122003,3.4886,0.0,0.0,0.0,1.0
1777017000,964452368,11535,121.29759032216667,31.534122213166665,3.4896,0.0,0.0,0.0,1.0
1777017001,14429516,11536,121.29759032216667,31.534122213166665,3.4896,0.0,0.0,0.0,1.0
1777017001,64510507,11537,121.29759032216667,31.534122213166665,3.4896,0.0,0.0,0.0,1.0
1777017001,114431432,11538,121.29759032216667,31.534122213166665,3.4896,0.0,0.0,0.0,1.0
1777017001,164418080,11539,121.29759032216667,31.534122213166665,3.4896,0.0,0.0,0.0,1.0
1777017001,214459320,11540,121.297590181,31.53412241883333,3.497,0.0,0.0,0.0,1.0
1777017001,264431663,11541,121.297590181,31.53412241883333,3.497,0.0,0.0,0.0,1.0
1777017001,314440762,11542,121.297590181,31.53412241883333,3.497,0.0,0.0,0.0,1.0
1777017001,364429736,11543,121.297590181,31.53412241883333,3.497,0.0,0.0,0.0,1.0
1777017001,414479214,11544,121.29758983766666,31.534123172500003,3.5155,0.0,0.0,0.0,1.0
1777017001,464440923,11545,121.29758877433332,31.534124366333337,3.5174,0.0,0.0,0.0,1.0
1777017001,514442590,11546,121.29758860683333,31.534124539666664,3.5258,0.0,0.0,0.0,1.0
1777017001,564440387,11547,121.297588446,31.534124760500003,3.526,0.0,0.0,0.0,1.0
1777017001,614476463,11548,121.29758831666668,31.534124961166672,3.5257,0.0,0.0,0.0,1.0
1777017001,664448530,11549,121.29758815933334,31.534125183999997,3.5237,0.0,0.0,0.0,1.0
1777017001,714464605,11550,121.29758806166667,31.53412534383333,3.5326,0.0,0.0,0.0,1.0
1777017001,764433349,11551,121.29758790599999,31.534125504500004,3.5362,0.0,0.0,0.0,1.0
1777017001,814450445,11552,121.29758779999999,31.534125763666665,3.5343,0.0,0.0,0.0,1.0
1777017001,864600440,11553,121.29758769416667,31.534126008666664,3.5344,0.0,0.0,0.0,1.0
1777017001,914464071,11554,121.29758751733334,31.534126199499998,3.5463,0.0,0.0,0.0,1.0
1777017001,964467835,11555,121.29758737850001,31.534126348833336,3.5465,0.0,0.0,0.0,1.0
1777017002,14420657,11556,121.29758737850001,31.534126348833336,3.5465,0.0,0.0,0.0,1.0
1777017002,64453508,11557,121.29758737850001,31.534126348833336,3.5465,0.0,0.0,0.0,1.0
1777017002,114436074,11558,121.29758737850001,31.534126348833336,3.5465,0.0,0.0,0.0,1.0
1777017002,164418314,11559,121.29758737850001,31.534126348833336,3.5465,0.0,0.0,0.0,1.0
1777017002,214453810,11560,121.29758727633335,31.534126601833336,3.5372,0.0,0.0,0.0,1.0
1777017002,264424424,11561,121.29758727633335,31.534126601833336,3.5372,0.0,0.0,0.0,1.0
1777017002,314511075,11562,121.29758727633335,31.534126601833336,3.5372,0.0,0.0,0.0,1.0
1777017002,364447986,11563,121.29758727633335,31.534126601833336,3.5372,0.0,0.0,0.0,1.0
1777017002,414508898,11564,121.29758767233334,31.534128021666668,3.437,0.0,0.0,0.0,1.0
1777017002,464473263,11565,121.29758674000001,31.53412921816666,3.4386,0.0,0.0,0.0,1.0
1777017002,514465024,11566,121.29758657416666,31.5341293825,3.4448,0.0,0.0,0.0,1.0
1777017002,564437694,11567,121.29758643533333,31.53412958283333,3.4534,0.0,0.0,0.0,1.0
1777017002,614442054,11568,121.29758625999999,31.534129766500005,3.4571,0.0,0.0,0.0,1.0
1777017002,664436821,11569,121.29758609733332,31.534129927499997,3.4657,0.0,0.0,0.0,1.0
1777017002,714453925,11570,121.29758596583333,31.5341301675,3.462,0.0,0.0,0.0,1.0
1777017002,764439022,11571,121.29758578866668,31.534130358166667,3.455,0.0,0.0,0.0,1.0
1777017002,814429973,11572,121.29758563499999,31.534130592833336,3.4584,0.0,0.0,0.0,1.0
1777017002,864443712,11573,121.29758552749999,31.534130837,3.4568,0.0,0.0,0.0,1.0
1777017002,914486920,11574,121.2975853925,31.534131045666662,3.4554,0.0,0.0,0.0,1.0
1777017002,964443811,11575,121.29758526250001,31.534131295833337,3.4582,0.0,0.0,0.0,1.0
1777017003,14425855,11576,121.29758526250001,31.534131295833337,3.4582,0.0,0.0,0.0,1.0
1777017003,64415919,11577,121.29758526250001,31.534131295833337,3.4582,0.0,0.0,0.0,1.0
1777017003,114438477,11578,121.29758526250001,31.534131295833337,3.4582,0.0,0.0,0.0,1.0
1777017003,164423708,11579,121.29758526250001,31.534131295833337,3.4582,0.0,0.0,0.0,1.0
1777017003,214459068,11580,121.29758514516668,31.534131524500005,3.4521,0.0,0.0,0.0,1.0
1777017003,264433702,11581,121.29758514516668,31.534131524500005,3.4521,0.0,0.0,0.0,1.0
1777017003,314438731,11582,121.29758514516668,31.534131524500005,3.4521,0.0,0.0,0.0,1.0
1777017003,364427494,11583,121.29758514516668,31.534131524500005,3.4521,0.0,0.0,0.0,1.0
1777017003,414451058,11584,121.29758511766667,31.53413276283333,3.3629,0.0,0.0,0.0,1.0
1777017003,464443794,11585,121.29758434333334,31.534134,3.3768,0.0,0.0,0.0,1.0
1777017003,514468953,11586,121.29758420166667,31.534134194499998,3.3728,0.0,0.0,0.0,1.0
1777017003,564454004,11587,121.29758398766666,31.53413443483333,3.3755,0.0,0.0,0.0,1.0
1777017003,614456951,11588,121.29758384333333,31.534134633500003,3.3731,0.0,0.0,0.0,1.0
1777017003,664447193,11589,121.29758369183334,31.534134815,3.3735,0.0,0.0,0.0,1.0
1777017003,714455584,11590,121.29758350850001,31.534135005999996,3.3747,0.0,0.0,0.0,1.0
1777017003,764444954,11591,121.29758339466667,31.534135198333335,3.3764,0.0,0.0,0.0,1.0
1777017003,814471333,11592,121.2975832275,31.53413543,3.3726,0.0,0.0,0.0,1.0
1777017003,864450339,11593,121.29758306216667,31.534135634499997,3.3746,0.0,0.0,0.0,1.0
1777017003,914454095,11594,121.29758291150002,31.534135854499997,3.3677,0.0,0.0,0.0,1.0
1777017003,964437034,11595,121.29758272683333,31.534136050333338,3.3577,0.0,0.0,0.0,1.0
1777017004,14424464,11596,121.29758272683333,31.534136050333338,3.3577,0.0,0.0,0.0,1.0
1777017004,64418873,11597,121.29758272683333,31.534136050333338,3.3577,0.0,0.0,0.0,1.0
1777017004,114431244,11598,121.29758272683333,31.534136050333338,3.3577,0.0,0.0,0.0,1.0
1777017004,164417113,11599,121.29758272683333,31.534136050333338,3.3577,0.0,0.0,0.0,1.0
1777017004,214455953,11600,121.297582599,31.534136236833334,3.3601,0.0,0.0,0.0,1.0
1777017004,264443567,11601,121.297582599,31.534136236833334,3.3601,0.0,0.0,0.0,1.0
1777017004,314434643,11602,121.297582599,31.534136236833334,3.3601,0.0,0.0,0.0,1.0
1777017004,364428606,11603,121.297582599,31.534136236833334,3.3601,0.0,0.0,0.0,1.0
1777017004,414476287,11604,121.29758221283333,31.534137357000002,3.2705,0.0,0.0,0.0,1.0
1777017004,464442398,11605,121.29758135933335,31.534138597166663,3.2692,0.0,0.0,0.0,1.0
1777017004,514454017,11606,121.29758123783334,31.534138857166667,3.2594,0.0,0.0,0.0,1.0
1777017004,564446472,11607,121.29758109799998,31.5341390325,3.261,0.0,0.0,0.0,1.0
1777017004,614479082,11608,121.29758094433333,31.53413927116667,3.2576,0.0,0.0,0.0,1.0
1777017004,664451458,11609,121.29758080183335,31.534139486833336,3.255,0.0,0.0,0.0,1.0
1777017004,714472061,11610,121.29758070616666,31.5341396965,3.2625,0.0,0.0,0.0,1.0
1777017004,764442136,11611,121.29758054516667,31.534139954000004,3.2746,0.0,0.0,0.0,1.0
1777017004,814454064,11612,121.29758038133332,31.534140133333334,3.2655,0.0,0.0,0.0,1.0
1777017004,864439801,11613,121.29758022749999,31.53414037683334,3.2787,0.0,0.0,0.0,1.0
1777017004,914464539,11614,121.29758014316667,31.534140582833334,3.272,0.0,0.0,0.0,1.0
1777017004,964442411,11615,121.29757999283332,31.534140808,3.2716,0.0,0.0,0.0,1.0
1777017005,14426278,11616,121.29757999283332,31.534140808,3.2716,0.0,0.0,0.0,1.0
1777017005,64419687,11617,121.29757999283332,31.534140808,3.2716,0.0,0.0,0.0,1.0
1777017005,114427339,11618,121.29757999283332,31.534140808,3.2716,0.0,0.0,0.0,1.0
1777017005,164420932,11619,121.29757999283332,31.534140808,3.2716,0.0,0.0,0.0,1.0
1777017005,214456366,11620,121.29757987483332,31.534140991333334,3.2677,0.0,0.0,0.0,1.0
1777017005,264429639,11621,121.29757987483332,31.534140991333334,3.2677,0.0,0.0,0.0,1.0
1777017005,314498751,11622,121.29757987483332,31.534140991333334,3.2677,0.0,0.0,0.0,1.0
1777017005,364433021,11623,121.29757987483332,31.534140991333334,3.2677,0.0,0.0,0.0,1.0
1777017005,414472181,11624,121.29757925150001,31.53414226783333,3.2778,0.0,0.0,0.0,1.0
1777017005,464460343,11625,121.29757850416667,31.534143608166666,3.2826,0.0,0.0,0.0,1.0
1777017005,514457783,11626,121.29757832216667,31.534143810666666,3.2706,0.0,0.0,0.0,1.0
1777017005,564436224,11627,121.2975782025,31.534144057833334,3.2699,0.0,0.0,0.0,1.0
